Reference bit,dirty bit,age,access count,replace
0,0,12,3634,1
0,0,15,3633,0
0,0,7,3632,1
0,0,17,3631,0
1,0,19,500,1
0,0,11,3629,1
0,0,11,3628,1
0,0,12,3627,1
0,0,3,3626,1
0,0,9,3625,1
0,0,14,3624,0
0,0,16,3623,1
0,0,4,3622,1
0,1,2,3621,1
0,0,6,3620,0
0,0,6,3619,1
0,0,20,3618,1
0,0,5,3617,1
0,0,6,3616,1
0,0,10,3615,1
0,0,4,3614,1
0,0,9,3613,1
1,1,17,123,0
0,0,15,3611,1
0,0,18,3610,1
0,0,20,3609,1
0,0,11,3608,0
0,0,8,3607,1
0,0,15,3606,1
0,0,8,3605,1
0,0,7,3604,0
0,0,15,3603,1
0,0,1,3602,1
0,0,16,3601,1
0,0,15,3600,1
0,0,12,3599,1
0,0,18,3598,1
0,0,11,3597,1
0,0,19,3596,0
0,0,20,3595,1
0,0,2,3594,0
1,0,14,3593,1
0,0,8,3592,0
0,0,9,3591,0
0,0,12,3590,1
0,1,12,3589,1
0,0,11,3588,1
0,0,6,3587,1
0,1,7,3586,1
0,0,6,3585,1
0,0,18,3584,0
0,0,12,3583,1
0,1,19,3582,0
1,0,11,3581,0
0,1,19,3580,1
0,0,4,3579,1
0,0,2,3578,1
0,0,16,3577,1
0,0,14,3576,1
0,0,3,3575,1
1,0,6,3574,1
0,0,16,3573,1
1,0,2,3556,1
0,0,13,3571,1
0,0,19,3570,0
0,0,11,3569,1
0,1,20,3568,0
0,0,12,3567,1
0,0,12,3566,1
0,0,18,3565,1
0,1,7,3564,1
0,0,7,3563,0
0,1,16,3562,1
0,0,14,3561,0
1,0,14,3560,1
0,0,14,3559,0
0,0,9,3558,1
1,1,6,380,1
0,0,6,3556,1
0,0,12,3555,0
0,1,13,3554,1
0,1,2,3553,0
0,0,10,1514,1
0,0,20,3551,1
0,0,6,3550,0
0,0,9,3549,1
0,0,4,3548,1
0,0,7,3547,1
0,0,5,3546,1
0,0,12,3545,1
0,0,13,3544,1
0,0,5,3543,0
0,0,6,3542,0
0,0,20,3541,1
0,0,17,3540,0
0,0,5,3539,1
0,0,1,3538,1
0,0,11,3537,0
0,0,1,3536,1
0,0,15,3535,0
0,0,17,3534,1
0,0,15,3533,1
0,0,18,3532,0
0,0,4,3531,0
1,0,2,3530,1
0,0,10,3529,1
0,1,18,3528,0
0,0,1,3527,1
0,0,16,3526,1
0,0,13,3525,1
0,0,15,3524,1
0,0,19,3523,0
0,0,14,3522,1
0,0,5,3521,1
0,0,6,3520,1
0,0,7,3519,1
0,0,19,3518,1
0,1,11,3517,0
0,0,7,3516,1
0,0,13,3515,1
0,0,14,3514,0
1,0,9,3513,0
0,0,9,3512,0
0,0,1,3511,1
0,0,9,3510,1
0,0,5,3509,0
0,0,9,3508,1
0,0,6,3507,1
0,0,10,3506,1
0,0,12,3505,1
0,0,14,3504,1
0,0,7,3503,1
0,0,18,1324,0
0,0,7,3501,1
0,0,4,3500,1
0,0,13,3499,1
0,0,14,3498,0
0,1,19,3497,0
0,0,11,3496,0
0,0,13,3495,0
0,0,20,3494,0
0,0,9,3493,1
0,0,11,3492,1
0,0,20,3491,1
0,0,19,3490,1
0,0,14,3489,1
0,0,4,3488,0
0,0,12,3487,1
0,0,6,3486,1
0,0,10,3485,1
0,0,19,3311,1
0,0,19,3483,1
0,0,20,3482,1
0,0,7,3481,1
0,0,12,3480,1
0,0,13,3479,1
0,0,1,3478,1
0,0,4,3477,1
0,0,8,3476,1
0,0,2,3475,1
0,0,1,3474,0
0,1,17,3473,1
0,0,8,3472,1
0,1,1,3471,1
0,0,1,3470,0
0,0,1,3469,1
0,0,20,3468,1
0,0,11,3467,1
0,0,2,3466,1
1,1,16,828,0
0,1,17,3464,1
0,0,6,3463,0
0,0,6,3462,0
0,0,11,3461,0
0,0,13,3460,0
1,0,19,631,1
0,0,5,3458,0
1,0,4,3457,1
0,0,19,3456,1
0,0,10,3455,1
0,0,4,3454,1
0,0,1,3453,1
0,0,20,3452,0
0,0,4,3451,1
0,1,8,3450,1
0,0,12,3449,1
1,0,3,3448,1
0,1,20,3447,0
1,0,7,3446,1
0,0,11,3445,1
0,0,1,3444,1
0,0,6,3443,0
0,0,6,3442,0
0,0,12,3441,0
0,0,10,3440,1
0,0,18,3439,1
0,0,14,3438,1
0,0,15,3437,1
0,0,8,3436,0
0,0,12,3435,1
0,0,16,3434,1
0,0,20,3433,1
0,0,10,3432,1
0,0,6,3431,1
0,1,3,3430,0
0,0,11,3429,0
0,0,10,3428,0
1,0,7,3427,1
0,0,19,3426,1
0,0,20,3425,0
0,0,9,3424,1
0,0,19,3423,1
0,0,12,3422,1
0,0,7,3421,1
0,0,20,3420,0
0,0,5,3419,1
0,0,10,3418,1
0,0,14,3417,1
1,1,18,3212,1
0,0,3,2859,1
0,0,7,3414,0
0,0,11,3413,0
0,0,9,3412,0
1,0,20,3411,0
0,0,7,3410,1
0,0,13,3409,1
0,0,9,3408,1
0,1,12,3407,1
0,0,16,3406,1
0,0,20,3405,1
0,0,13,3404,1
0,0,5,3403,1
0,0,3,1455,1
0,0,12,3401,0
0,1,16,3400,0
0,0,11,3399,1
0,0,9,3398,1
0,0,18,3397,1
1,0,19,3396,1
0,0,19,3395,1
0,0,6,3394,0
0,0,6,3393,1
0,0,9,3392,1
0,0,6,3391,0
0,0,9,3390,1
0,0,20,3389,0
0,0,10,3388,1
0,0,10,3387,0
0,0,12,3386,1
0,0,19,3385,1
0,0,6,3384,1
0,1,12,3383,1
0,0,12,3382,1
0,0,7,3381,1
0,0,2,3380,1
0,0,14,3379,0
1,1,6,634,1
0,0,10,3377,0
0,0,2,3376,1
0,0,5,3375,1
0,0,12,3374,0
1,1,4,932,0
0,0,3,3372,0
0,0,7,3371,1
0,0,18,3370,1
0,0,2,3369,1
0,0,6,3368,0
0,0,19,3367,1
0,0,18,3366,1
0,0,1,3365,1
0,0,18,3364,0
0,0,9,3363,1
0,0,9,3362,0
0,0,7,3361,1
0,0,10,3360,1
1,1,5,3359,1
0,1,15,3358,1
0,0,5,3357,1
0,0,4,3356,1
0,0,13,3355,0
0,0,2,3354,1
0,0,17,3353,0
0,1,12,3352,1
0,0,12,3351,0
0,0,9,3350,0
0,0,1,3349,0
1,0,14,3348,1
0,0,4,3347,1
1,0,9,3346,1
0,0,19,3345,1
0,0,8,3344,1
0,0,14,3343,1
0,0,1,3342,1
0,0,11,3341,0
0,1,6,3340,1
0,0,5,3339,0
1,0,13,3338,1
0,0,19,3337,1
0,0,1,3336,0
0,0,1,3335,1
1,0,1,3334,1
0,0,15,3333,1
0,0,20,3332,0
0,1,16,3331,0
0,0,18,3330,1
0,0,6,3329,1
0,0,1,3328,1
0,0,12,3327,1
0,1,9,3326,1
0,1,2,3325,1
0,1,15,3324,0
0,0,13,3323,0
0,0,5,3322,1
0,0,2,3321,1
1,0,18,1926,1
0,0,6,3319,1
1,1,18,932,1
0,0,18,3317,0
0,0,2,3316,0
0,0,15,3315,1
0,0,15,3314,0
0,0,6,3313,1
0,0,4,3312,1
1,0,13,3311,1
1,0,7,710,1
0,0,9,3309,0
0,0,16,3308,1
0,0,12,3307,1
1,0,10,3306,1
0,0,2,3305,1
0,0,14,3304,0
0,0,17,3303,1
0,0,15,3302,1
0,0,16,3301,0
0,1,8,3300,1
0,0,6,3299,0
1,0,16,3298,1
0,0,4,3297,1
0,0,1,3296,1
1,1,16,380,1
0,0,8,3294,0
0,0,5,3293,1
0,0,9,3292,0
0,0,12,3291,0
0,0,18,3290,1
0,0,19,3289,1
0,0,10,3288,1
0,1,14,3287,1
0,0,19,3286,1
0,1,11,3285,1
0,0,11,3284,1
0,0,13,3283,0
0,0,18,3282,1
0,0,11,3281,1
0,0,9,3280,0
1,0,9,3279,0
0,0,8,3278,1
0,1,8,3277,1
0,0,17,3276,0
0,0,14,3275,0
1,1,12,377,1
0,0,11,3273,1
0,0,5,3272,0
0,1,8,3271,1
0,1,18,3270,1
0,0,18,3269,1
0,0,3,3268,0
0,0,15,3267,1
0,1,1,3266,0
0,0,1,3265,1
0,0,8,3264,1
1,0,4,3141,0
0,1,13,3262,1
0,0,2,3261,0
0,0,17,3260,1
0,0,19,3259,1
0,0,8,3258,1
0,0,12,3257,1
0,0,6,3256,1
0,0,13,3255,0
0,0,12,3254,1
0,0,8,3253,1
0,1,20,3252,1
0,0,2,3251,1
0,1,8,3250,0
1,0,12,2840,1
0,1,16,3248,1
0,0,7,3247,1
0,0,13,3246,1
0,0,5,3245,1
0,0,2,3244,1
1,0,3,3243,0
0,0,9,3242,1
0,0,13,3241,1
0,0,2,3240,1
0,0,7,3239,1
0,0,13,3238,1
0,0,7,2815,1
0,0,11,3236,1
0,0,5,3235,1
0,0,8,3234,1
0,0,16,3233,1
0,0,17,3232,0
0,0,3,3231,1
0,0,13,3230,0
0,0,17,3229,1
0,0,15,3228,0
0,0,16,3227,1
0,0,8,3226,1
0,1,8,1763,1
0,0,6,3224,1
0,0,17,3223,0
0,0,17,3222,0
0,0,8,3221,1
0,1,18,3220,1
0,0,15,3219,1
0,0,19,3218,1
0,0,18,3217,0
0,0,14,3216,1
0,0,13,3215,1
0,0,1,3214,0
0,0,19,3213,1
0,1,8,3212,0
0,0,10,3211,1
0,0,18,3210,1
0,0,10,3209,1
0,0,4,3208,0
0,0,18,3207,1
0,0,19,3206,1
0,0,3,3205,1
0,0,14,3204,0
0,0,17,3203,1
0,0,8,3202,1
0,0,7,3201,1
0,1,14,3200,1
0,0,2,3199,1
0,0,8,3198,1
0,0,11,3197,1
0,0,3,3196,1
0,0,17,3195,1
0,0,10,3194,0
0,0,3,3193,1
0,1,16,3192,1
0,0,17,3191,1
0,0,15,3190,0
0,0,5,3189,1
0,0,1,3188,1
0,1,15,3187,1
0,0,11,3186,0
0,0,19,3185,1
0,0,9,3184,1
0,0,17,3183,0
0,0,5,3182,1
0,0,9,3181,1
0,0,15,3180,1
0,0,12,3179,1
1,0,14,3178,1
0,0,5,3177,0
1,1,5,932,0
0,0,11,3175,1
0,0,17,3174,1
0,0,7,3173,1
0,0,20,3172,1
0,0,15,3171,0
0,0,6,3170,1
0,0,10,3169,1
0,0,16,3168,0
0,0,19,3167,1
0,0,20,3166,1
0,0,13,3165,1
0,0,7,3164,0
0,0,1,3163,1
0,0,9,3162,1
0,0,6,3161,0
1,1,16,377,1
0,0,14,3159,1
0,0,18,3158,0
0,0,8,3157,0
0,0,3,3156,0
0,0,13,3155,1
1,0,13,3154,1
0,0,16,3153,1
0,0,12,3152,0
0,0,11,3151,1
0,0,18,3150,1
0,0,7,3149,0
0,1,8,3148,0
0,0,2,3147,0
0,0,6,3146,0
0,0,3,3145,1
0,0,7,3144,1
0,0,10,3143,1
0,1,2,3142,0
0,0,10,3141,1
0,0,5,3140,1
0,0,10,3139,1
0,0,5,3138,1
0,0,20,3137,1
0,0,18,3136,1
0,0,13,191,1
0,0,20,3134,0
0,0,14,3133,0
0,0,7,3132,1
0,0,20,3131,1
0,0,18,3130,0
0,1,1,3129,1
0,0,7,3128,1
0,0,14,3127,1
0,0,20,3126,0
1,1,1,151,1
0,0,12,3124,0
0,1,13,3123,0
1,1,18,3122,0
0,0,14,3121,0
0,0,3,3120,1
0,0,14,3119,1
0,0,3,3118,0
0,0,8,3117,1
0,0,3,3116,0
0,0,11,3115,1
0,0,20,3114,1
0,0,13,3113,0
0,0,2,3112,0
0,0,1,3111,0
0,0,17,3110,0
0,0,9,3109,0
0,0,16,3108,1
0,0,15,3107,1
0,0,2,3106,1
0,0,11,3105,1
0,0,4,3104,1
0,0,20,3103,1
0,0,3,3102,1
0,0,16,3101,1
0,0,1,3100,1
0,0,3,3099,1
1,1,4,690,1
0,0,10,3097,0
0,0,19,3096,0
0,0,15,3095,1
0,0,7,3094,1
0,0,17,3093,1
0,0,18,3092,0
0,1,17,3091,1
0,0,8,3090,1
0,0,6,3089,1
0,0,16,3088,1
0,1,4,3087,0
0,0,18,3086,1
0,0,8,3085,0
1,0,14,3084,1
0,0,5,3083,1
0,0,1,3082,0
0,0,14,3081,1
0,0,6,3080,0
0,0,5,3079,1
0,0,3,3078,0
0,0,8,3077,1
0,0,4,3076,1
1,1,6,113,0
0,0,11,3074,0
0,0,13,3073,1
0,0,19,3072,1
0,0,5,3071,1
0,0,5,3070,1
1,0,12,3069,1
0,0,6,3068,1
0,0,13,3067,1
0,0,8,3066,1
0,0,10,3065,1
0,0,1,3064,0
0,0,11,3063,1
0,0,5,3062,1
0,0,2,3061,1
0,0,20,3060,1
0,0,6,3059,1
0,0,15,3058,1
0,0,4,3057,0
0,0,7,3056,1
0,0,11,3055,1
0,0,15,3054,1
0,0,5,3053,1
0,0,14,3052,1
0,0,8,3051,1
0,0,20,3050,1
0,0,14,3049,1
0,0,6,3048,0
0,1,11,3047,1
0,0,12,3046,1
0,0,13,3045,1
0,0,9,3044,0
0,1,14,2361,1
0,0,14,3042,1
0,0,20,3041,1
0,0,11,3040,0
0,0,14,3039,1
0,0,4,3038,1
0,0,13,3037,0
0,0,8,3036,1
0,0,8,3035,1
0,0,8,3034,1
0,0,11,3033,1
0,0,15,3032,1
1,1,3,985,1
0,0,13,3030,1
0,0,6,3029,0
0,0,7,3028,0
0,0,13,3027,1
0,0,10,3026,1
0,0,7,3025,1
0,0,15,3024,1
0,0,15,3023,0
0,0,9,3022,1
0,0,13,3021,1
0,0,9,3020,0
0,0,20,3019,1
0,0,17,3018,0
0,0,15,3017,1
0,0,9,3016,1
0,0,11,3015,0
0,0,9,3014,1
0,0,9,3013,0
0,0,4,3012,1
1,0,7,3011,1
0,0,12,3010,1
0,0,7,3009,0
0,0,3,3008,0
0,0,20,3007,0
0,0,8,3006,1
0,0,19,3005,1
0,0,9,3004,1
0,0,4,3003,1
0,0,15,3002,1
1,0,6,3001,1
0,0,16,3000,0
0,0,15,2999,0
0,0,20,2165,1
0,0,13,2997,1
0,0,9,2996,1
0,0,15,2995,1
0,0,13,2994,1
0,0,10,2993,1
0,1,1,2992,1
0,0,13,2991,1
0,0,2,2990,1
0,0,16,2989,0
0,0,2,2988,1
0,0,13,2987,0
0,0,15,2986,1
0,0,7,2985,0
0,0,15,2984,1
0,0,5,2983,1
0,0,12,2982,0
0,0,14,2981,1
0,0,13,2980,1
0,0,13,2979,1
0,0,16,2978,1
0,1,6,2977,1
0,1,16,2976,1
0,0,2,2975,0
0,0,14,2974,1
0,0,4,2973,1
1,0,5,1125,1
0,0,15,2971,1
0,0,8,2970,1
0,0,20,2969,0
0,0,20,473,0
0,0,18,2967,1
1,0,15,2966,1
0,0,17,2965,0
0,0,2,2964,0
0,0,2,2963,0
0,0,17,2962,1
0,0,10,2961,1
0,0,20,2960,1
0,1,18,2959,1
0,0,16,2958,1
0,0,8,2957,1
0,0,16,2956,0
1,0,10,207,1
0,0,3,2954,1
0,0,15,2953,1
0,0,20,2952,0
0,0,7,2951,1
0,0,20,2950,1
0,0,5,2949,1
0,0,16,2948,0
0,1,12,2947,1
0,0,12,2946,1
1,1,7,380,1
0,0,14,2944,1
0,0,20,2943,0
0,0,4,2942,0
0,0,16,2941,1
0,0,12,2940,1
0,0,12,2939,1
0,0,5,2938,1
0,0,9,2937,1
0,0,14,2936,1
0,0,5,2935,0
0,0,18,2934,1
0,0,13,2933,1
0,0,14,2932,0
1,0,17,2931,1
0,0,3,2930,1
0,0,17,2929,1
0,1,12,2928,1
0,0,6,2927,1
0,0,2,2926,0
0,0,17,2925,0
0,0,15,2924,0
0,0,1,2923,0
0,0,17,2922,0
0,0,1,2921,0
0,0,1,2920,1
0,0,1,2919,1
0,0,13,2918,1
0,0,10,2917,1
0,0,5,2916,1
0,0,20,2915,1
0,0,14,2914,1
0,0,4,2913,1
0,0,17,2912,1
0,0,2,2911,1
0,0,3,2910,0
0,0,3,2909,0
0,1,11,2908,0
0,0,12,2907,1
0,0,7,2906,1
0,0,19,2905,1
0,0,6,2904,0
0,0,13,2903,1
0,0,14,2902,1
0,0,20,2901,0
0,0,15,2900,1
0,0,9,2899,1
0,0,18,2898,0
0,0,4,2897,1
0,0,10,2896,0
0,0,1,2895,1
0,1,3,2894,0
0,0,19,2893,0
0,0,2,2892,0
0,0,7,2891,1
0,0,14,2890,1
0,0,9,2889,0
0,0,13,2888,1
0,0,5,2887,1
0,0,14,2886,0
0,1,18,2885,1
0,0,12,2099,1
1,0,7,2883,1
0,0,14,2882,1
0,0,10,2881,1
0,0,6,2880,0
0,0,6,2879,1
0,0,5,2878,1
0,0,16,2877,1
0,0,17,2876,1
0,0,18,2875,1
0,0,2,2874,1
0,0,20,2536,1
0,0,17,2872,1
0,0,20,2871,0
0,0,2,2870,1
0,0,11,2869,1
0,0,13,2868,1
0,0,3,2867,0
0,0,15,2866,1
0,1,3,2865,1
0,0,7,2864,0
0,0,11,2863,1
0,1,11,2862,1
0,0,4,2861,0
0,0,14,2860,1
1,0,4,2859,0
0,0,4,2858,1
0,0,8,2857,0
0,0,13,2856,0
0,1,5,2855,0
0,0,20,2854,0
0,0,5,2853,1
0,0,4,2289,1
0,0,17,2851,1
0,0,4,2850,0
1,0,11,2849,1
0,0,12,2848,1
0,0,4,2847,1
0,0,5,2846,1
0,0,5,2845,1
0,1,10,2844,0
0,0,9,2843,1
0,0,12,2842,0
0,0,11,2841,0
0,0,16,2840,0
0,0,1,2839,0
0,0,14,2838,0
0,0,11,2837,1
0,0,19,2836,1
0,1,19,2835,1
0,0,18,2834,0
0,1,15,2833,1
0,0,14,2832,0
0,0,14,2831,1
0,0,10,2830,0
0,1,6,2829,0
0,0,11,2828,1
0,0,4,2827,1
1,0,3,297,1
0,0,2,2825,1
0,0,7,2824,1
0,0,11,2823,1
0,0,2,2822,1
0,0,15,2821,0
0,0,4,2820,1
0,0,1,2819,1
0,0,19,2818,1
0,0,4,2817,1
0,0,16,2816,1
1,0,6,2815,0
0,0,10,2814,1
0,0,11,2813,1
0,0,14,2812,0
0,0,17,2811,1
0,0,3,2810,1
0,0,18,2809,1
0,0,16,2808,1
0,0,7,2807,1
0,1,2,2806,1
0,0,11,2805,0
0,0,3,2804,1
1,1,11,334,1
0,0,15,2802,1
0,0,1,2801,1
0,0,5,2800,1
0,0,1,2799,0
0,0,3,2798,0
0,0,13,2797,1
0,0,5,2796,1
0,1,14,2795,1
0,1,10,2794,1
0,0,13,2793,0
0,0,20,2792,1
0,1,17,2791,1
0,0,11,2790,1
1,1,20,1763,1
0,0,9,1644,1
0,0,5,2787,1
0,0,5,2786,1
0,0,16,2785,1
0,1,3,2784,1
0,0,6,2783,1
0,0,5,2782,1
0,0,12,2781,0
0,1,20,2780,0
0,0,8,2779,1
0,0,3,2778,1
0,0,14,2777,0
0,0,16,2776,0
0,0,15,2775,1
0,0,6,2774,0
0,0,18,2773,0
0,0,1,2772,1
0,0,11,2771,0
0,0,10,2770,1
1,0,13,2769,1
0,0,5,2768,0
0,0,8,2767,0
0,1,10,2766,0
0,0,19,2765,1
0,0,16,2764,1
0,0,19,2763,1
0,1,7,2762,0
0,0,19,2761,0
0,0,12,2760,0
0,0,11,2759,0
0,1,17,2758,1
0,0,11,2757,1
0,0,10,2756,0
1,0,3,2755,1
0,0,20,2754,1
0,0,6,2753,0
0,0,6,2752,0
0,0,4,2751,0
0,0,5,625,1
0,0,10,2749,1
0,0,5,2748,1
0,0,19,2747,1
0,1,6,2746,1
0,0,2,2745,1
0,0,5,2744,0
0,0,19,2743,0
0,0,4,2742,1
0,1,18,2741,1
0,1,6,2740,0
0,0,15,2739,0
0,0,5,2738,1
0,0,4,2737,1
0,0,15,2736,1
0,0,3,2735,1
0,0,5,2734,1
0,0,10,2733,1
0,0,4,2732,0
0,1,10,2731,1
1,1,1,151,0
0,0,7,2729,0
0,1,20,2728,1
0,0,9,2727,1
0,0,15,1016,1
0,0,11,2725,1
1,1,12,44,1
1,0,19,2723,1
0,1,14,2722,1
0,0,20,2721,1
0,0,1,2720,0
0,0,1,2719,1
0,1,4,2718,0
0,0,17,2717,0
0,0,15,2716,1
0,0,5,2715,1
0,0,16,2714,1
0,0,13,2713,1
1,0,9,2712,1
0,0,16,2711,1
0,0,1,2710,1
0,0,3,2709,1
0,0,2,2708,0
0,0,19,2707,0
0,1,12,2706,0
0,0,19,2705,0
0,0,7,2704,1
0,0,14,2703,1
0,0,19,2702,1
0,0,16,2701,0
0,0,5,2700,0
0,0,9,2699,1
0,0,7,2698,1
0,1,14,2697,1
0,0,13,2696,1
0,0,8,2695,0
0,0,10,2694,1
1,0,14,2693,1
0,0,16,2692,1
0,0,5,2691,1
0,0,6,2690,1
0,0,15,2689,1
0,1,2,2335,1
0,1,17,2687,1
0,0,12,2686,1
0,1,5,2685,1
0,0,13,2684,1
0,0,18,2683,1
0,0,14,2682,1
0,0,20,2681,1
0,0,2,2680,1
0,0,5,2679,1
0,0,19,2678,1
0,0,12,2677,0
0,0,10,2676,1
0,0,9,2675,1
0,0,4,2674,1
0,0,17,1843,1
0,0,14,2672,1
0,1,19,2671,1
0,0,18,2670,1
0,0,12,2669,0
0,0,17,2668,1
0,0,8,2667,1
0,0,18,2666,1
0,0,18,2665,1
0,0,8,2664,1
0,0,6,2663,1
0,1,3,2662,0
0,0,8,2661,1
0,0,20,2660,1
0,0,20,2659,1
0,0,15,2658,1
0,0,12,2657,1
0,0,10,2656,0
0,0,11,2655,0
0,0,6,2654,0
0,0,15,2653,0
0,0,6,2652,0
0,0,19,2651,1
0,0,14,2650,1
0,0,20,2649,1
0,1,14,2648,1
0,0,14,2647,1
0,0,7,2646,0
0,0,5,2645,1
0,0,13,2644,1
0,0,17,2643,1
0,0,11,2642,1
0,0,12,2641,1
0,0,17,2640,0
1,1,15,932,0
0,0,11,2638,1
0,0,3,2637,1
0,0,6,2636,1
0,0,16,2635,1
0,0,15,2634,0
1,0,5,2633,1
0,0,1,2632,1
0,0,16,2631,1
0,0,4,2630,1
0,0,1,2629,1
0,1,11,2628,1
0,0,3,2627,1
0,0,2,2626,1
0,0,19,2625,1
0,0,3,2624,1
0,0,15,2623,0
0,0,4,2622,0
0,0,18,253,0
1,1,1,1763,1
0,0,15,2619,1
0,0,12,2618,1
0,1,5,2617,1
0,0,3,2616,1
0,0,7,2615,0
0,0,13,2614,0
0,0,2,2613,1
0,0,3,2612,1
0,1,11,2611,1
0,0,19,2610,0
0,0,14,2609,1
0,0,13,2608,1
0,0,5,2607,1
0,1,7,2606,1
0,0,18,2605,1
0,1,8,2604,1
0,0,1,2603,1
0,0,13,2602,1
0,0,15,2601,0
0,0,10,2600,1
0,1,20,2599,1
0,0,9,2598,0
1,0,19,1375,1
0,0,10,2596,1
0,0,3,2595,0
0,0,10,2594,1
0,1,9,2593,1
0,0,12,2592,1
0,0,18,2591,1
1,1,3,2590,1
0,0,6,2589,1
0,0,4,2588,1
0,0,5,2587,0
0,1,20,2586,0
0,1,13,2585,1
0,0,2,2584,1
0,0,17,2583,0
0,0,9,2582,1
0,0,8,2581,1
0,0,3,2580,1
0,0,11,2579,1
1,0,20,2200,1
0,0,7,2577,1
0,0,20,2576,1
1,1,17,985,1
0,0,17,2574,1
0,0,18,2573,0
0,1,1,2572,1
0,1,19,2571,0
0,0,18,2570,1
0,0,14,2569,1
0,0,17,2568,1
0,0,5,2567,0
0,0,7,2566,0
0,0,16,2565,1
0,0,12,2564,1
0,0,12,2563,0
0,1,10,2562,0
0,0,5,2561,1
0,0,8,2560,1
0,0,18,2559,0
0,1,19,2558,1
0,0,9,2557,0
0,0,19,2556,0
0,0,20,2555,1
1,1,20,932,1
0,0,3,2553,1
0,0,9,2552,1
0,0,5,2551,0
0,0,18,2550,0
0,0,6,2549,1
0,0,4,2548,1
0,1,15,2547,1
0,0,3,2546,0
0,1,2,2545,0
0,0,19,2544,1
1,0,1,2543,1
0,0,3,2542,1
0,0,3,2541,1
0,0,13,2540,0
0,0,7,2539,1
0,0,12,2538,1
0,0,7,2537,1
1,0,19,2536,1
1,1,1,932,1
0,0,19,2534,1
1,0,15,2533,1
0,0,17,2532,1
0,0,20,2531,1
0,0,20,2530,1
0,0,3,2529,1
0,0,20,2528,1
0,0,6,1808,1
0,0,19,2526,0
0,0,12,2525,1
0,0,9,2524,0
1,0,13,63,1
0,0,8,2522,1
0,0,1,2521,1
0,0,4,2520,0
0,0,17,2519,0
0,0,15,2518,0
0,0,1,375,1
0,0,16,2516,0
0,0,20,2515,0
0,0,18,2514,1
0,0,19,2513,1
0,0,16,2512,1
0,0,9,2511,0
0,0,7,2510,0
0,0,4,2509,0
0,0,11,2508,1
0,0,13,2507,1
0,0,13,2506,1
0,0,17,2505,0
0,0,19,2504,1
0,0,1,2503,1
0,0,13,2502,1
0,0,6,2501,1
0,0,18,2500,1
0,1,13,2499,0
0,0,2,2498,1
0,0,6,2497,1
0,0,9,2496,0
0,0,14,2495,0
0,0,1,2494,1
0,0,8,2493,1
0,0,8,2492,1
0,0,2,2491,0
0,0,12,2490,1
0,0,7,2489,1
1,1,19,200,0
0,0,15,2487,1
0,0,20,2486,1
0,1,12,2485,1
0,0,16,2484,1
0,0,7,2483,1
0,0,4,2482,1
0,0,4,2481,1
1,0,10,1251,1
0,0,1,2479,0
0,0,9,2478,1
0,0,2,2477,1
0,0,18,2476,0
0,0,7,2475,1
1,1,8,1202,1
0,0,15,2473,0
0,0,19,2472,1
0,0,19,2471,1
0,0,2,2470,0
0,0,5,2469,0
0,0,5,2468,1
0,0,8,2467,0
0,0,13,2466,1
0,0,5,2465,1
0,0,20,2464,1
0,0,16,2463,1
0,0,10,2462,1
0,0,6,2461,1
1,0,8,2460,1
0,0,20,2459,1
0,0,4,2458,1
0,1,18,2457,0
0,0,7,2456,1
0,0,17,2455,1
0,0,10,2454,1
0,0,19,2453,1
0,0,5,2452,1
1,0,6,2451,0
0,0,18,2450,0
0,0,18,2449,1
0,0,6,2448,0
0,0,7,2447,1
0,0,20,2446,1
0,0,19,2445,1
0,0,10,2444,1
0,0,5,2443,1
0,0,10,2442,1
0,0,11,2441,1
0,0,11,2440,1
0,0,9,2439,1
0,0,6,2438,1
0,0,20,2437,1
0,0,5,2436,0
0,0,2,2435,0
0,0,12,2434,1
0,0,3,2433,0
0,0,13,2432,1
0,0,3,2431,1
0,0,1,2430,1
0,0,17,2429,1
0,0,18,2428,1
0,0,16,2427,0
0,0,1,2426,0
0,1,18,2425,1
0,0,2,2424,0
0,0,11,2423,0
0,0,19,2422,1
0,0,1,2421,1
0,0,9,2420,1
0,0,7,2419,1
0,0,15,2418,1
0,0,6,1955,1
0,0,15,2416,0
1,0,13,2415,1
0,0,4,2414,0
0,0,2,2413,1
0,1,1,2412,1
0,0,2,2411,1
0,0,20,2410,1
0,0,5,2409,0
0,0,8,2408,0
0,0,7,2407,0
0,0,9,2406,1
0,1,13,2405,0
0,0,1,2404,1
0,0,4,2403,0
0,0,13,2402,0
0,0,19,2401,1
0,1,18,2400,0
0,0,18,2399,0
0,0,14,2398,1
0,0,8,2397,1
0,0,8,2396,1
0,0,8,2395,1
0,0,19,2394,0
0,0,10,2393,1
0,0,13,2392,1
0,0,9,2391,1
0,0,11,2390,1
0,0,3,2389,1
0,0,17,2388,0
0,0,18,2387,1
0,0,3,2386,1
0,0,8,2385,0
1,0,18,2384,1
0,1,2,2383,1
0,0,19,2382,1
0,1,5,2381,1
0,0,9,2380,1
0,1,3,2379,0
0,0,10,2378,1
0,0,11,2377,0
0,0,10,2376,0
0,0,12,2375,1
0,1,1,2374,1
1,1,17,113,0
0,1,6,2372,0
1,0,15,283,1
0,0,18,2370,1
0,0,8,2369,0
0,0,4,2368,1
0,0,5,2367,1
0,0,13,2366,0
0,0,20,2365,1
0,0,14,2364,0
0,0,19,177,1
1,0,5,2362,1
1,1,11,2361,0
